ion,energy_MeV,angle_deg,depth_um,major_axis_um,minor_axis_um,total_length_um,black_part,total_surface,status
protons,2.311111111111111,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.311111111111111,53.18181818181818,0.16077996442706954,9.56994887761162,1.5099081543514794,9.569947968844144,0.016872947581433047,10.187593953198851,Developed
protons,2.311111111111111,55.22727272727273,0.5111569679651282,9.96718206619996,3.310190756985159,9.967175887854985,0.05764074951975141,26.78828688742103,Developed
protons,2.311111111111111,57.27272727272727,0.8446439832740378,9.841279422870363,4.394937613905097,9.84127243784679,0.10501813609606032,36.11136143679556,Developed
protons,2.311111111111111,59.31818181818182,1.160104515760004,9.725097560709532,5.2025048598462975,9.725092119963563,0.15201676829542687,43.2289496752668,Developed
protons,2.311111111111111,61.36363636363636,1.4571365587079619,9.618201159399822,5.849195462762153,9.61819434110862,0.19718948962307406,49.0806031215374,Developed
protons,2.311111111111111,63.40909090909091,1.7353615897242793,9.520198079113017,6.385555274253793,9.520188867615243,0.23924353916618282,54.05334099340478,Developed
protons,2.311111111111111,65.45454545454545,1.9944250531062586,9.430735774963292,6.8390638713013105,9.430724448130295,0.2804460126200474,58.351097758028665,Developed
protons,2.311111111111111,67.5,2.2339968116697513,9.349498155562683,7.226636892025661,9.349488156591567,0.3206209749034918,62.096598781989385,Developed
protons,2.311111111111111,69.54545454545455,2.453771567459013,9.276203145249912,7.5595753003058075,9.276189591191756,0.36161930148648597,65.37024688538209,Developed
protons,2.311111111111111,71.5909090909091,2.6534692508028,9.210599860171229,7.845798939939078,9.210590391476394,0.4009594949268331,68.2274575100633,Developed
protons,2.311111111111111,73.63636363636364,2.8328353772207233,9.15246697028197,8.091146723161739,9.152447560080804,0.4428545417061826,70.70858159193443,Developed
protons,2.311111111111111,75.68181818181819,2.9916413717252848,9.10161059657788,8.299941457339806,9.101585695719908,0.4907134907881867,72.84317985813439,Developed
protons,2.311111111111111,77.72727272727272,3.1296848601060443,9.057863119081583,8.47553051302745,9.05783253620553,0.5411638856189208,74.65329350360767,Developed
protons,2.311111111111111,79.77272727272727,3.246789926824979,9.021081667788835,8.620447565681042,9.021042479437138,0.6072436702174947,76.15480095439841,Developed
protons,2.311111111111111,81.81818181818181,3.342807339194181,8.991147188233917,8.736635677846925,8.99107890289281,0.7015268109094903,77.35735051453347,Developed
protons,2.311111111111111,83.86363636363636,3.417614737550368,8.967963305121106,8.825633065993271,8.967857630604058,0.9227496841932539,78.26802472834143,Developed
protons,2.311111111111111,85.9090909090909,3.471116791183741,8.951455911326077,8.888428459590289,8.951262128570912,0.9999351034525457,78.87052834927658,Developed
protons,2.311111111111111,87.95454545454545,3.503245319822552,8.941572468012884,8.924785073916786,8.940029490135988,0.9994287771122728,79.07307549296648,Developed
protons,2.311111111111111,90.0,3.5165656627359496,8.945053852889119,8.945053852889119,8.938281454226447,1.0,79.57566726946655,Developed
protons,2.512121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,6.136363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,10.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,14.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,18.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,20.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,26.59090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.512121212121212,28.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.512121212121212,53.18181818181818,0.012678630388649026,2.6810379094138033,0.2252419872376061,2.6810371692422814,0.0025891329703963415,0.42031823723022727,Developed
protons,2.512121212121212,55.22727272727273,0.2724818926579129,9.58909409407563,2.270477532342857,9.589090195196817,0.02722505275686602,17.076493568843613,Developed
protons,2.512121212121212,57.27272727272727,0.6002062281277887,9.469166714771992,3.6670316494045827,9.469163093324857,0.070761477977811,28.446663805445795,Developed
protons,2.512121212121212,59.31818181818182,0.9102155797068097,9.358466662185212,4.603752296179861,9.358461207966872,0.11609610192784481,36.15450798630805,Developed
protons,2.512121212121212,61.36363636363636,1.2021148873851253,9.256586448283649,5.3240960779991875,9.256583107114533,0.16095106181902544,42.23538114949961,Developed
protons,2.512121212121212,63.40909090909091,1.4755321696635626,9.163159332386863,5.908877685524035,9.163155700549195,0.20457651232155571,47.29482223653852,Developed
protons,2.512121212121212,65.45454545454545,1.7301189975877023,9.077855507246987,6.396849052475392,9.07784647829069,0.2449257842209171,51.61226427180155,Developed
protons,2.512121212121212,67.5,1.96555093876791,9.000378434795001,6.810191331492288,9.000366316765604,0.28382491201879795,55.34339891973973,Developed
protons,2.512121212121212,69.54545454545455,2.1815279708192907,8.930463384184858,7.1630400000987695,8.930459972764282,0.3225959574064963,58.585354626890705,Developed
protons,2.512121212121212,71.5909090909091,2.3777748636948424,8.867875532446766,7.464977288773818,8.867858178054057,0.3628137958392676,61.402972756269726,Developed
protons,2.512121212121212,73.63636363636364,2.5540415304244917,8.812406576129515,7.722862121200444,8.81238365738834,0.40243511782013475,63.8423378688403,Developed
protons,2.512121212121212,75.68181818181819,2.71010334581311,8.76387456250128,7.941751406179317,8.763859406886146,0.4433214326069778,65.9359949511609,Developed
protons,2.512121212121212,77.72727272727272,2.8457614326913117,8.72212205621101,8.125395885150214,8.722091334928209,0.49275362136483386,67.7073033290846,Developed
protons,2.512121212121212,79.77272727272727,2.960842915354341,8.687014593342989,8.276730507871298,8.68699415089682,0.545149757283755,69.1769545219048,Developed
protons,2.512121212121212,81.81818181818181,3.055201139865984,8.658440372072098,8.397968602853723,8.658393556890257,0.6169511164340249,70.35309514698034,Developed
protons,2.512121212121212,83.86363636363636,3.1287158609468086,8.636308698643301,8.49056873730419,8.636148124268885,0.7332980807333168,71.24351533513273,Developed
protons,2.512121212121212,85.9090909090909,3.181293395208611,8.620549728431625,8.555952085676406,8.620222779958,0.9998467242868418,71.8373808849031,Developed
protons,2.512121212121212,87.95454545454545,3.2128667405396936,8.611113993323954,8.594928439947413,8.610399246291804,0.9994171412569295,72.06275994508714,Developed
protons,2.512121212121212,90.0,3.2288888322334,8.622939322935563,8.622939322935563,8.607972001753218,1.0,72.50674882146478,Developed
protons,2.713131313131313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,6.136363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,10.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,14.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,18.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,20.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,26.59090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.713131313131313,28.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,53.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.713131313131313,55.22727272727273,0.06285326901480559,5.987616976473368,0.7758320662244346,5.987614493498903,0.007685938360762645,3.2520048089802445,Developed
protons,2.713131313131313,57.27272727272727,0.3660138633687211,9.091105692836319,2.778124374560434,9.091101514418531,0.039207517350773255,20.24008594163745,Developed
protons,2.713131313131313,59.31818181818182,0.67080051542424,8.985735838347836,3.9297083395732053,8.9857314913057,0.082362493620374,29.10849851620853,Developed
protons,2.713131313131313,61.36363636363636,0.957782221851641,8.888740688328863,4.753339327379614,8.888735498189554,0.12621366391825425,35.58623295630222,Developed
protons,2.713131313131313,63.40909090909091,1.226593267890431,8.799775959226903,5.400692660238846,8.799770067249757,0.16838777343403938,40.803465008869544,Developed
protons,2.713131313131313,65.45454545454545,1.476891094537299,8.718531788618472,5.931111623404568,8.718522975278674,0.20950864654756285,45.176649861699175,Developed
protons,2.713131313131313,67.5,1.7083567350857507,8.64472964600413,6.3752191670748894,8.644727807821319,0.25027845626612566,48.91472084183133,Developed
protons,2.713131313131313,69.54545454545455,1.9206952216008855,8.578121514221431,6.751306897912731,8.578109275825977,0.28773888453242846,52.136697071385505,Developed
protons,2.713131313131313,71.5909090909091,2.1136359608114326,8.518485729773564,7.071288840991318,8.5184695788262,0.32367246201512495,54.9229627219992,Developed
protons,2.713131313131313,73.63636363636364,2.2869330789398887,8.465626936016543,7.343421642225484,8.46560763340268,0.36160435501397287,57.325118166464314,Developed
protons,2.713131313131313,75.68181818181819,2.4403657350314862,8.419373930431705,7.5736395102860055,8.419349454673004,0.4023078752184322,59.38128029519169,Developed
protons,2.713131313131313,77.72727272727272,2.573738402382542,8.37957840107798,7.766354198813657,8.379554813956101,0.4413604430279751,61.11830248035477,Developed
protons,2.713131313131313,79.77272727272727,2.686881117709662,8.346114074241981,7.924830298171452,8.34607910398395,0.48836360021230507,62.5557134418953,Developed
protons,2.713131313131313,81.81818181818181,2.77964969774224,8.318875335066462,8.051559448420653,8.318835569256995,0.5437825017599875,63.715258375152736,Developed
protons,2.713131313131313,83.86363636363636,2.851925922962204,8.29777704017793,8.148396402946702,8.29764214633252,0.6239649319451347,64.5778840409122,Developed
protons,2.713131313131313,85.9090909090909,2.903617688256917,8.282753343561557,8.216670339699522,8.282457306991027,0.7866693153088927,65.16344881319692,Developed
protons,2.713131313131313,87.95454545454545,2.934659120293203,8.273757677120068,8.25612168510844,8.272588546134362,0.9992553675454777,65.3960411035726,Developed
protons,2.713131313131313,90.0,2.9465519494254373,8.275173506672703,8.275173506672703,8.270762201191747,1.0,65.79827967383105,Developed
protons,2.914141414141414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,6.136363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,10.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,14.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,18.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,20.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,26.59090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,2.914141414141414,28.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,53.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,55.22727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,2.914141414141414,57.27272727272727,0.14137027972112826,8.706615843967851,1.5048016597473561,8.706613721186818,0.013157660365572506,9.519845723723392,Developed
protons,2.914141414141414,59.31818181818182,0.4411471786257284,8.606514791432605,3.1352483648318406,8.606509461689285,0.050037906152705765,21.831543847967055,Developed
protons,2.914141414141414,61.36363636363636,0.7234117903301929,8.514354444462743,4.119807421885278,8.514351155444523,0.09188809039482944,29.043703095741325,Developed
protons,2.914141414141414,63.40909090909091,0.9878044112975015,8.42981002616903,4.852612832885501,8.429805149826898,0.1337808603387278,34.53522523433803,Developed
protons,2.914141414141414,65.45454545454545,1.2339881131385209,8.352589495991959,5.4371613429232974,8.352582123449775,0.17412289333347367,39.01687024194929,Developed
protons,2.914141414141414,67.5,1.4616491719762994,8.282432224061873,5.918892687672116,8.28242908564535,0.21282054799239794,42.787944039219816,Developed
protons,2.914141414141414,69.54545454545455,1.6704974682396383,8.219104949643391,6.322610535867325,8.219103538239821,0.2509413466922065,46.00749773293681,Developed
protons,2.914141414141414,71.5909090909091,1.8602668563766311,8.162399996646682,6.663623372121761,8.162391246136002,0.28838450916595126,48.77177205402383,Developed
protons,2.914141414141414,73.63636363636364,2.0307155040168468,8.112133590290417,6.952106551474706,8.112121186612377,0.3218434264518072,51.1435318350378,Developed
protons,2.914141414141414,75.68181818181819,2.181626200150143,8.06814479817867,7.195200135046481,8.068130732772737,0.3580709923096038,53.16646618419809,Developed
protons,2.914141414141414,77.72727272727272,2.31280663192919,8.030294386028183,7.398071935827562,8.030266779414646,0.39444913510645907,54.86954607925992,Developed
protons,2.914141414141414,79.77272727272727,2.424089629743122,7.998463368127879,7.564530232744799,7.998436661672215,0.4352897008560384,56.27880843819754,Developed
protons,2.914141414141414,81.81818181818181,2.515333380249899,7.972552713442149,7.69735969802372,7.972486236989775,0.4761082269241468,57.40529014239993,Developed
protons,2.914141414141414,83.86363636363636,2.58642160709595,7.952482099737831,7.798797706417091,7.952365029395957,0.5339591930357719,58.25820705596368,Developed
protons,2.914141414141414,85.9090909090909,2.6372637190928057,7.938189713702777,7.870166690733845,7.937987851106467,0.6190946036652941,58.83416242136662,Developed
protons,2.914141414141414,87.95454545454545,2.6677949256618554,7.929631741709198,7.912263451618874,7.928926386642973,0.9132843999127714,59.07625233640993,Developed
protons,2.914141414141414,90.0,2.6804406987403286,7.934207484408173,7.934207484408173,7.926782030465105,1.0,59.43819181527789,Developed
protons,3.1151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,6.136363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,10.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,14.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,18.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,20.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,26.59090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.1151515151515152,28.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,53.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,55.22727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.1151515151515152,57.27272727272727,0.007018702623971862,1.728061406539194,0.12634198926186765,1.7280606781364751,0.001117871381048586,0.15167540256788736,Developed
protons,3.1151515151515152,59.31818181818182,0.22414651896281512,8.221846922437464,2.1019177898079504,8.221843018334692,0.02147936656377844,13.578761085534266,Developed
protons,3.1151515151515152,61.36363636363636,0.5019539227693297,8.13448525220469,3.3933181778671098,8.134483230342939,0.059270565295094155,22.465551384075027,Developed
protons,3.1151515151515152,63.40909090909091,0.7621715503812254,8.05432937766517,4.252863233642324,8.054326736797561,0.10003640853294694,28.44751246348733,Developed
protons,3.1151515151515152,65.45454545454545,1.0044677938066577,7.981106283500556,4.909614793208865,7.981102738239649,0.13970789676944328,33.12095275608315,Developed
protons,3.1151515151515152,67.5,1.2285338831462038,7.914571545734774,5.438649188790005,7.9145648224192255,0.1771243627569745,36.96518489731238,Developed
protons,3.1151515151515152,69.54545454545455,1.434084280073325,7.85450633590535,5.8758490904809575,7.85449926121627,0.2135279562213968,40.20302954118761,Developed
protons,3.1151515151515152,71.5909090909091,1.6208570417097956,7.800716218739193,6.241681570011453,7.80070461812681,0.2499688486743575,42.95802854972674,Developed
protons,3.1151515151515152,73.63636363636364,1.7886141544322296,7.753028706890069,6.549136245478689,7.753020174551592,0.28317321131760204,45.307317565611626,Developed
protons,3.1151515151515152,75.68181818181819,1.9371418371844715,7.711293185264116,6.806950933575117,7.711284101501796,0.3180939393061197,47.301535315316585,Developed
protons,3.1151515151515152,77.72727272727272,2.0662508139091553,7.675378750123697,7.021328773609215,7.675361663642514,0.349283633818137,48.97664521265165,Developed
protons,3.1151515151515152,79.77272727272727,2.1757765547514545,7.645173847770816,7.196746284856516,7.645160989366808,0.3805220954369194,50.35717740431398,Developed
protons,3.1151515151515152,81.81818181818181,2.2655794857274305,7.620585540922513,7.33646281693222,7.620546837056395,0.41321110160109126,51.460504439626945,Developed
protons,3.1151515151515152,83.86363636363636,2.335545166589995,7.601538390192447,7.442959951449116,7.601451187847523,0.45080692745799306,52.29588073260702,Developed
protons,3.1151515151515152,85.9090909090909,2.385584436665674,7.587974384516372,7.517865666619377,7.5878100791714775,0.4950726285300366,52.86306422460542,Developed
protons,3.1151515151515152,87.95454545454545,2.4156335284764037,7.57985240140234,7.561574706065551,7.5789338958289125,0.5705391860508531,53.11577383233068,Developed
protons,3.1151515151515152,90.0,2.4272560170825663,7.582240627933408,7.582240627933408,7.577147792944516,1.0,53.43801971644171,Developed
protons,3.316161616161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,6.136363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,10.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,14.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,18.40909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,20.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,26.59090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Angle < Critical
protons,3.316161616161616,28.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,30.68181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,32.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,34.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,36.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,38.86363636363636,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,40.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,42.95454545454545,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,47.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,49.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,51.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,53.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,55.22727272727273,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
protons,3.316161616161616,57.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,Track below surface
