       Particle         Energy              x              y              z           cosx           cosy           cosz
           1   4.8090578944676166E-003  -1.8980164002410522        2.5067447331051569      -0.55000000000000004       0.50817014296540641        4.8349751455787189E-002  0.85989848664402335     
           1   6.0752189288548752E-004 -0.30479410343615015        2.5291933769811701      -0.55000000000000004      -0.34987019834867417       0.47371887686465253       0.80819630660474551     
           1   2.4110773954473252E-003 -0.78170533622596705        1.2673588120704826      -0.55000000000000004       0.33102011357161815      -0.46846979570717423       0.81912253962463466     
           1   7.4426120074632118E-003  -1.5306339510041205        2.8427441847712567      -0.55000000000000004      -0.19506095450566760       -6.6200891673971779E-002  0.97855437558109604     
           1   9.1759649543643462E-004  -1.2226495809071147        1.4837912750897675      -0.55000000000000004        1.0642070332475061E-003  0.78648601161253096       0.61760717369635854     
           1   1.5670167650252420E-003  -1.2201428339175064        1.2773277069645141      -0.55000000000000004       0.18157700461043833      -0.42163169599588268       0.88840109428587311     
           1   7.0016412450105703E-003  -1.7631973243166530        3.5403992232537576      -0.55000000000000004       0.36605625144203846      -0.11186915363367668       0.92384420398976819     
           1   1.3893582792228187E-003  -1.7374885499150932        2.7566313668337123      -0.55000000000000004       0.22214988724032558      -0.42408743600194770       0.87795174937145870     
           1   5.0103695980094898E-003 -0.64083018611421705        1.7575418839067150      -0.55000000000000004        8.2457301082026840E-002  0.38974645053955731       0.91722325406090965     
           1   3.2095068765778390E-003  -1.1784651160451558        3.2568585158969130      -0.55000000000000004       -1.3954463360234428E-002   7.1346399121935661E-002  0.99735398143520804     
           1   1.9690382886865532E-003  -1.2449336030869538        2.8075828690673328      -0.55000000000000004      -0.57530560063000680       -2.7896410721110713E-003  0.81793378936588501     
           1   2.5274391077256819E-003 -0.24430012473446749        1.8731769057911529      -0.55000000000000004       0.13434266939122586        5.4481404555328655E-002  0.98943611402582143     
           1   2.9048947407268599E-003  -1.1979086096386002        2.5132533281027341      -0.55000000000000004       0.37461046333201942        3.4105643925748462E-002  0.92655480453914862     
           1   5.8217728041687344E-004  -2.0400277215482192        3.3276235021004252      -0.55000000000000004       0.63548930585867447      -0.42635707581401638       0.64371809516478673     
           1   2.2034329778767292E-003 -0.89943098628088247        2.2969660793429405      -0.55000000000000004      -0.27673406728382788      -0.45375391217723648       0.84706885386514053     
           1   9.7907992553258882E-004 -0.26174076862060880        1.1442428283775927      -0.55000000000000004        4.4172693709169188E-002  0.34291690231575456       0.93832658026757554     
           1   4.4545497231369691E-003  -1.9058837613951018        2.4785651822553274      -0.55000000000000004      -0.48530566231853101       0.31528207327069047       0.81552169094126936     
           1   3.5364862523175056E-003  -1.5127482875839937        2.5643112153206071      -0.55000000000000004       -7.0723187381991112E-002  0.67079857637010520       0.73825977860531755     
           1   8.7131967588022219E-003 -0.85747092562566429        1.3355273319629530      -0.55000000000000004       0.22685768893101285      -0.23514008100153397       0.94511625278558808     
