energy_MeV,angle_deg,x_cm,y_cm,z_cm,cosz,etching_time_h,major_axis_um,minor_axis_um,depth_um,black_part,total_length_um,total_surface,projected_surface,developed,skipped_total
1.121754042097467,70.63627563939353,-2.0073428357984575,1.376278697208451,-0.55,0.9434327698469415,2.83,12.514636526533856,11.155406221713054,8.059799539793394,0.9481139588621458,12.514582744445509,183.63258933878694,109.68521482414434,True,0
3.1775524123491827,44.74154088217131,-0.38511974978283775,2.2649182862487125,-0.55,0.7039098653996174,2.83,1.4461650693581969,0.163005605137277,0.027287171566526755,0.03979928179565018,1.4622038243940136,0.20709415885240817,0.22543040862503616,False,0
5.373539808018135,58.83851070306274,-2.1544027317265813,2.6137979524965425,-0.55,0.855712252851309,2.83,1.0430498652376057,0.12107457073857464,0.01933014696658374,0.028295906514206208,1.0545088224761379,0.1449082870181026,0.15862522037370141,False,0
2.351207637870001,41.795553586207895,-1.5545324542282417,2.48457866673266,-0.55,0.6664746159050483,2.83,1.5426827049717051,0.16135248613770914,0.025660207978818107,0.03688171090265838,1.5574787614828902,0.20235710602022508,0.2203829333981897,False,0
3.1423654204814078,76.82005218530824,-2.0114170796977553,1.1368132172253917,-0.55,0.9736587607216575,2.83,7.642751094237287,6.874036024513844,1.9742851300721784,0.32941448583126665,7.6427288361918695,47.47489315072053,41.26532014459422,True,0
3.1538245548752286,64.40723257721092,-1.9279053623831226,2.7465154427399234,-0.55,0.9018870623915081,2.83,7.9458594315384765,4.44933636258155,0.8368752448067882,0.11265824431160519,7.945856748154825,29.583315368125568,27.787061838691848,True,0
3.5510389211164117,63.3168066957424,-2.1894025476011993,1.1729603923037109,-0.55,0.8935031496114983,2.83,7.20033444681675,2.5502243136614076,0.30054248994398847,0.03207454203210044,7.200331715089227,14.736767977946068,14.479930526812062,True,0
4.039273700741197,78.41030534825754,-0.6834266737285045,2.3928074213018604,-0.55,0.9796114000831706,2.83,6.017629441280677,5.3009905523331255,1.139659154031393,0.15754053051375677,6.017619318518179,27.249502745715674,25.070662010912002,True,0
3.5808136766066756,71.01170318786376,-1.6287768953060735,3.008421687002591,-0.55,0.9455850561526272,2.83,6.964510581426743,5.073709101414453,1.0622108566034902,0.15736266063732374,6.964503416103735,30.072667137655117,27.79359285702095,True,0
1.2329620073047165,67.17493304641602,-1.6017638887420254,2.741799706879488,-0.55,0.9216935249608118,2.83,12.143218666207138,10.20013507789806,6.219669644249953,0.7257655999408461,12.14319739166373,148.06639844696414,97.50205217299929,True,0
2.12482210506304,55.18902895702135,-1.868299573154015,2.208632816759174,-0.55,0.8210399133774233,2.83,10.304164431180698,4.033660270601333,0.739565911137178,0.08940120316454762,10.304160157348573,34.46186714358532,32.68829005360575,True,0
4.715036197061928,69.91887597240779,-0.26653263812300926,3.2027087372396736,-0.55,0.9392074190836522,2.83,3.7120752593278286,0.9002827954121648,0.0647193444375525,0.0054066378182480515,3.7120736071242453,3.1102753740656537,3.1594967068871243,True,0
0.7264930537043135,55.38145831566503,-0.6115507676753659,1.356682550718562,-0.55,0.8229525635678913,2.83,15.1271401373029,12.587617267375721,3.481969503612256,0.5203432179904623,15.127141236147956,183.12255954251125,149.4917330094246,True,0
1.1363442032974458,60.58740302151946,-1.2921228790169117,1.4317997987952964,-0.55,0.8711058605789673,2.83,13.187728511716525,9.81668776672533,6.254243573453291,0.6415169327339232,13.24767680461437,156.03309737165995,101.78307661893098,True,0
3.533368390263636,64.092074064805,-0.3276978181114754,3.495350472515592,-0.55,0.8994973459558518,2.83,7.241860857067824,3.03449187517553,0.40686911932262604,0.0471549166522097,7.2418583249096455,17.766151566735438,17.24975217000819,True,0
1.108168621753669,60.914615900923366,-0.6059165235371857,3.138109396286509,-0.55,0.8738962566171747,2.83,13.319713137603472,10.045046750276924,6.608209641943064,0.6754156132767126,13.354452076879681,164.12290690377444,105.0956065238975,True,0
3.6276686265751534,64.96930034412158,-1.5794738779166428,3.302859069141139,-0.55,0.906081213828206,2.83,7.036562934956755,3.0143801105668127,0.41881387145289795,0.05017744073836207,7.0365600302937965,17.27939852410812,16.746244695518307,True,0
